"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-02",,,"69",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-03",,,"73",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-04",,,"69",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-05",,,"64",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-06",,,"77",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-07",,,"80",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-08",,,"90",",,0","71",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-09",,,"73",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-10",,,"69",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-11",,,"70",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-12",,,"80",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-13",,,"70",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-14",,,"62",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-15",,,"62",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-16",,,"78",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-17",,,"75",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-18",,,"62",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-19",,,"72",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-20",,,"66",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-21",,,"65",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-22",,,"75",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-23",,,"77",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-24",,,"73",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-25",,,"63",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-26",,,"59",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-27",,,"71",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-28",,,"73",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-29",,,"54",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-09-30",,,"56",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-01",,,"56",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-02",,,"65",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-03",,,"64",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-04",,,"61",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-05",,,"72",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-06",,,"66",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-07",,,"70",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-08",,,"77",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-09",,,"69",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-10",,,"71",",,0","56",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-11",,,"74",",,0","56",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-12",,,"63",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-13",,,"48",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-14",,,"53",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-15",,,"66",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-16",,,"72",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-17",,,"65",",,0","56",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-18",,,"62",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-19",,,"59",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-20",,,"76",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-21",,,"79",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-22",,,"75",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-23",,,"63",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-24",,,"52",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-25",,,"56",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-26",,,"59",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-27",,,"41",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-28",,,"50",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-29",,,"56",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-30",,,"56",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-10-31",,,"51",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-01",,,"65",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-02",,,"63",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-03",,,"75",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-04",,,"66",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-05",,,"52",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-06",,,"46",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-07",,,"46",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-08",,,"54",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-09",,,"50",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-10",,,"51",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-11",,,"45",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-12",,,"54",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-13",,,"51",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-14",,,"55",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-15",,,"54",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-16",,,"41",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-17",,,"47",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-18",,,"48",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-19",,,"33",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-20",,,"42",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-21",,,"62",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-22",,,"46",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-23",,,"35",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-24",,,"29",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-25",,,"42",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-26",,,"41",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-27",,,"30",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-28",,,"33",",,0","16",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-29",,,"40",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-11-30",,,"28",",,0","13",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-01",,,"26",",,0","10",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-02",,,"45",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-03",,,"47",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-04",,,"37",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-05",,,"38",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-06",,,"53",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-07",,,"54",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-08",,,"31",",,0","12",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-09",,,"33",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-10",,,"45",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-11",,,"44",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-12",,,"44",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-13",,,"35",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-14",,,"39",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-15",,,"49",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-16",,,"45",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-17",,,"51",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-18",,,"31",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-19",,,"40",",,0","16",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-20",,,"55",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-21",,,"42",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-22",,,"33",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-23",,,"30",",,0","12",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-24",,,"50",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-25",,,"46",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-26",,,"39",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-27",,,"56",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-28",,,"58",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-29",,,"33",",,0","22",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-30",,,"41",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1936-12-31",,,"59",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-01",,,"53",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-02",,,"41",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-03",,,"56",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-04",,,"41",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-05",,,"46",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-06",,,"38",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-07",,,"44",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-08",,,"53",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-09",,,"64",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-10",,,"48",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-11",,,"34",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-12",,,"42",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-13",,,"46",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-14",,,"59",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-15",,,"63",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-16",,,"41",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-17",,,"46",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-18",,,"59",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-19",,,"52",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-20",,,"32",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-21",,,"50",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-22",,,"48",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-23",,,"38",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-24",,,"37",",,0","22",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-25",,,"53",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-26",,,"41",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-27",,,"29",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-28",,,"32",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-29",,,"37",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-30",,,"37",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-01-31",,,"43",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-01",,,"39",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-02",,,"29",",,0","10",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-03",,,"34",",,0","11",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-04",,,"31",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-05",,,"33",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-06",,,"33",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-07",,,"38",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-08",,,"35",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-09",,,"51",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-10",,,"43",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-11",,,"29",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-12",,,"48",",,0","22",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-13",,,"56",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-14",,,"50",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-15",,,"39",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-16",,,"35",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-17",,,"38",",,0","19",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-18",,,"39",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-19",,,"45",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-20",,,"45",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-21",,,"45",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-22",,,"47",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-23",,,"42",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-24",,,"37",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-25",,,"42",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-26",,,"38",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-27",,,"39",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-02-28",,,"36",",,0","16",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-01",,,"45",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-02",,,"46",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-03",,,"40",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-04",,,"57",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-05",,,"43",",,0","22",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-06",,,"28",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-07",,,"35",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-08",,,"37",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-09",,,"42",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-10",,,"26",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-11",,,"37",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-12",,,"35",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-13",,,"31",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-14",,,"37",",,0","20",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-15",,,"37",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-16",,,"49",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-17",,,"38",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-18",,,"52",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-19",,,"51",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-20",,,"50",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-21",,,"44",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-22",,,"45",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-23",,,"43",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-24",,,"48",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-25",,,"37",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-26",,,"38",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-27",,,"44",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-28",,,"38",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-29",,,"50",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-30",,,"47",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-03-31",,,"42",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-01",,,"53",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-02",,,"43",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-03",,,"40",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-04",,,"44",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-05",,,"45",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-06",,,"57",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-07",,,"53",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-08",,,"61",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-09",,,"45",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-10",,,"45",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-11",,,"51",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-12",,,"50",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-13",,,"64",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-14",,,"71",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-15",,,"67",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-16",,,"53",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-17",,,"46",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-18",,,"63",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-19",,,"60",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-20",,,"61",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-21",,,"52",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","1937-04-22",,,"43",",,0","38",",,0"
